Retailer,StoreID,StoreName,StoreAddress,StoreCity,StoreState,Zipcode,Country,Latitude,Longitude,Phone
"Jollibee PH","a20129db-c7dd-4fe5-920a-0b0d7710f2d7","JOLLIBEE Polangui","PAN PHILIPPINE HIGHWAY UBALIW","Polangui","Albay","4506","PH","13.288408","123.488722","639674466488"
"Jollibee PH","1ad4a405-7269-4c24-9c11-97b0cdd8cb7e","JOLLIBEE Polomolok DT","MAHARLIKA HIGHWAY POBLACION","Polomolok","South Cotabato","9504","PH","6.218401","125.061047","639638372964"
"Jollibee PH","85d76c54-6466-4ceb-bc82-b346d6d60114","JOLLIBEE Portal Mall","LEVEL 1 PORTAL MALL CONGRESSIONAL ROAD BARANGAY 1 POBLACION (AREA I)","General Mariano Alvarez","Cavite","4117","PH","14.29411","121.006249","639664871764"
"Jollibee PH","64e97e82-2760-4744-8d71-1efada7c70af","JOLLIBEE Potrero Malabon","PINAGTIPUNAN CIRCLE CORNER MACARTHUR HIGHWAY POTRERO","Malabon","Metro Manila","1475","PH","14.663729","120.984052","639622626536"
"Jollibee PH","45dbc6b8-489a-4ac1-99f0-b1b3e6284cde","JOLLIBEE Pozorrubio","MACARTHUR HIGHWAY CABLONG","Cablong","Pangasinan","2435","PH","16.1187","120.5413","639625678071"
"Jollibee PH","2fbcc0ca-2207-4fbd-8010-7b0b315c872e","JOLLIBEE PRC MAKATI","AP REYES AVENUE TEJEROS","Makati","Metro Manila","1204","PH","14.572087","121.015571","639690799955"
"Jollibee PH","45945570-7781-4155-afd3-9ebbcae7be52","JOLLIBEE P. Remedio","AS FORTUNA ST. COR. P. REMEDIO ST. BAKILID","Mandaue","Central Visayas","6014","PH","10.341364","123.919843","639285218954"
"Jollibee PH","bc2fa222-a4e3-4c09-80bc-66a08d27f46a","JOLLIBEE Pritil Market","N. ZAMORA ST. CORNER HERBOSA STREET BARANGAY 86","Manila","Metro Manila","1012","PH","14.617173062","120.970296968","639602550367"
"Jollibee PH","70c6bcc4-0261-41eb-abed-e864a617115f","JOLLIBEE P.Tuazon 13th Ave","P. TUAZON STREET CORNER 13TH  AVENUE CUBAO, SOCORRO","Quezon City","Metro Manila","1109","PH","14.619293","121.057924","639615969796"
"Jollibee PH","084d7dae-8608-4475-b22e-deb5d2dbde15","JOLLIBEE Pulilan Junction","DONA R TRINIDAD HIGHWAY CORNER PULILAN REGIONAL ROAD LONGOS","Pulilan","Bulacan","3005","PH","14.901993","120.868079","639171008555"
"Jollibee PH","990a3d3b-706d-497e-8679-fe821d00f56f","JOLLIBEE Pulo Cabuyao","NATIONAL HIGHWAY COR PULO DIEZMO ROAD PULO","Cabuyao","Laguna","4025","PH","14.246508","121.129825","639289316809"
"Jollibee PH","eac28362-cd12-4c8c-b5e5-1aafbdbf2cb1","JOLLIBEE PULONG BUHANGIN","NORZAGARAY STA. MARIA ROAD PULONG BUHANGIN","Santa Maria","Bulacan","3022","PH","14.864744669","120.994035319","639999945508"
"Jollibee PH","0ec10b2d-94c9-413e-8eae-a367b948333b","JOLLIBEE Puregold Deparo","LEVEL 1 PUREGOLD DEPARO DEPARO ROAD CORNER RD LOT 1 BARANGAY 168","Caloocan","Metro Manila","1420","PH","14.74111","121.02379","639985382178"
"Jollibee PH","ff47bd62-c98f-49f4-aa14-b2141fe38e4d","JOLLIBEE Puregold E. Rodriguez","LEVEL 1 PUREGOLD QI CENTRAL E. RODRIGUEZ AVENUE CORNER G. ARANETA AVENUE DONA IMELDA","Quezon City","Metro Manila","1113","PH","14.618418","121.014174","639088802146"
"Jollibee PH","628ec947-2a59-4fe1-af9c-907abf1875a1","JOLLIBEE PUREGOLD MAKATI","LEVEL 1 PUREGOLD MAKATI J.P. RIZAL STREET TEJEROS","Makati","Metro Manila","1204","PH","14.57403","121.01208","639988440802"
"Jollibee PH","c108a354-cb6c-4414-bc36-e1d79a987ce3","JOLLIBEE Puregold Maypajo","LEVEL 1 PUREGOLD MAYPAJO JP RIZAL ST BARANGAY 33","Caloocan","Metro Manila","1410","PH","14.637673","120.974493","639189055891"
"Jollibee PH","da99d6f8-96ce-40e5-b6df-5d95af93a1d0","JOLLIBEE Puregold Pritil","LEVEL 1 PUREGOLD TAYUMAN TAYUMAN STREET CORNER J. LUNA STREET BARANGAY 154","Manila","Metro Manila","1013","PH","14.618144","120.97134","639088802140"
"Jollibee PH","e2041032-d947-46ee-b180-152bc2b299a2","JOLLIBEE PUREGOLD TAYTAY","LEVEL 1 PUREGOLD TAYTAY TANCHOCO AVENUE CORNER NATIONAL HIGHWAY SAN JUAN","Taytay","Rizal","1920","PH","14.554626","121.138197","639088802142"
"Jollibee PH","352f1aaa-207b-4474-91a8-957d0ccb417f","JOLLIBEE Pureza","R. MAGSAYSAY BOULEVARD CORNER PUREZA STREET BARANGAY 626","Manila","Metro Manila","1016","PH","14.601442","121.004614","639302377169"
"Jollibee PH","2563fa0d-1aef-4b18-a5de-f4a2095b85ba","JOLLIBEE Quezon Avenue cor Dr. Garcia","QUEZON AVENUE CORNER DR. G. GARCIA STREET PALIGSAHAN","Quezon City","Metro Manila","1103","PH","14.63142","121.017459","639178592232"
"Jollibee PH","4525d1f5-6d20-475d-9367-6ccd5bc7b4e4","JOLLIBEE Quinta Market","UPPER GROUND QUINTA MARKET PALANCA STREET BARANGAY 388","Manila","Metro Manila","1001","PH","14.596536","120.982985","639090631370"
"Jollibee PH","1739c2e3-56d6-4ac3-98cf-85446909a06a","JOLLIBEE Quintin Paredes","Q. PAREDES STREET BARANGAY 289","Manila","Metro Manila","1006","PH","14.59826","120.975891","639178594756"
"Jollibee PH","0f6ed288-33f2-4c67-a87c-19f660f8310e","JOLLIBEE Quintin Salas","NATIONAL HIGHWAY CORNER TACAS ROAD QUINTIN SALAS","Iloilo City","Bicol","5000","PH","10.741015","122.563545","639914323020"
"Jollibee PH","6a2a60f0-e18d-4180-93a1-a037ba231189","JOLLIBEE Quirino Baclaran","QUIRINO AVENUE CORNER BAGONG ILOG STREET BACLARAN","Paranaque","Metro Manila","1702","PH","14.531577","120.997002","639955311662"
"Jollibee PH","c7159403-f076-4504-a43e-ab7cecd50fac","JOLLIBEE Quirino Highway Gulod","QUIRINO HIGHWAY NOVALICHES, GULOD","Quezon City","Metro Manila","1117","PH","14.715583","121.040333","639531381904"
"Jollibee PH","7d519d1c-709d-434f-941b-18b49972bce4","JOLLIBEE Quirino Highway Talipapa","QUIRINO HIGHWAY TALIPAPA","Quezon City","Metro Manila","1116","PH","14.686254","121.024535","639166053214"
"Jollibee PH","c0344a1a-874e-4044-aa6b-87724f6695f0","JOLLIBEE Quirino Medina","QUIRINO AVENUE CORNER MEDINA STREET SAN DIONISIO","Paranaque","Metro Manila","1701","PH","14.491873","120.987986","639088802147"
"Jollibee PH","c7d2d487-e55d-4ed8-9289-3ff033ba071b","JOLLIBEE Raon","LOWER GROUND RAON SHOPPING CENTER QUEZON BOULEVARD CORNER G PUYAT STREET BARANGAY 391","Manila","Metro Manila","1001","PH","14.600719085","120.984360832","639504484225"
"Jollibee PH","14051d0b-20e0-4b1c-ab7f-7d0f745c9f9f","JOLLIBEE RD PLAZA","PENDATUN AVENUE CORNER LUKBAN STREET CITY HEIGHTS","General Santos","SOCCSKSARGEN","9500","PH","6.112578495","125.17020582","639479951762"
"Jollibee PH","5ffc75d1-6dc7-4388-8563-77394e715bac","JOLLIBEE Recto Maxim","C.M. RECTO AVENUE BARANGAY 404","Manila","Metro Manila","1008","PH","14.60303","120.985627","639621423550"
"Jollibee PH","076d084d-002e-4136-ab80-f6a268571e1c","JOLLIBEE Redemptorist Baclaran","REDEMPTORIST ROAD BACLARAN","Paranaque","Metro Manila","1700","PH","14.53229927","120.9947107","639168915910"
"Jollibee PH","afc760c9-7d6d-4c64-b08a-d3980c1f8c64","JOLLIBEE Reposo","KATIPUNAN BLDG J.P. RIZAL STREET VALENZUELA","Makati","Metro Manila","1210","PH","14.569658","121.024721","639998898186"
"Jollibee PH","500ef516-4aa4-4466-81d8-a60ba971d91b","JOLLIBEE Rizal NE","AGLIPAY ST. POBLACION SUR","Rizal","Nueva Ecija","3127","PH","15.706819","121.100836","639629511317"
"Jollibee PH","318c062b-a0ef-4e89-ab21-16b17558a46d","JOLLIBEE ROBINSONS CAINTA","LEVEL 1 ROBINSONS PLACE CAINTA ORTIGAS AVENUE EXTENSION SANTO DOMINGO","Cainta","Rizal","1900","PH","14.586358","121.113385","639356210835"
"Jollibee PH","6489fee7-df53-422f-8b99-e83dadfabe8a","JOLLIBEE Robinsons Calasiao","LEVEL 1 ROBINSONS  PANGASINAN MACARTHUR HIGHWAY SAN MIGUEL","Calasiao","Pangasinan","2418","PH","16.021765661","120.35861761","639189175813"
"Jollibee PH","0fe11d80-8c62-419c-aef4-9344f8b5fbe5","JOLLIBEE Robinsons Cybergate Cebu","LEVEL 1 ROBINSONS CYBERGATE CEBU DON MARIANO STREET SAMBAG I (POB.)","Cebu City","Central Visayas","6000","PH","10.310115","123.891966","639939392724"
"Jollibee PH","4b7e5f4a-0301-4431-817b-a21606d78ad4","JOLLIBEE Robinsons Dasma","LEVEL 1 ROBINSONS PLACE DASMARINAS AGUINALDO HIGHWAY CORNER GOVERNORS DRIVE SAMPALOC I","Dasmarinas","Cavite","4114","PH","14.299694","120.953765","639452246045"
"Jollibee PH","77833f17-0ec7-4e65-8b3c-bb5d641cc019","JOLLIBEE Robinsons Ermita Ground Floor","LEVEL 1 ROBINSONS PLACE MANILA P. GIL AVENUE CORNER ADRIATICO STREET BARANGAY 669","Manila","Metro Manila","1000","PH","14.575231","120.984279","639910324712"
"Jollibee PH","77c00000-d82a-4a4b-9e28-d3e503829bb9","JOLLIBEE Robinsons Galleria South","LEVEL 1 ROBINSONS GALLERIA SOUTH MANILA SOUTH ROAD LANDAYAN","San Pedro","Laguna","4023","PH","14.352296","121.06148","639944622153"
"Jollibee PH","8dc825e1-dc33-41b2-b974-5bf18ced094b","JOLLIBEE Robinsons Gensan","LEVEL 1 ROBINSONS PLACE GENSAN J. CATOLICO SR. AVENUE LAGAO (1ST & 3RD)","General Santos","SOCCSKSARGEN","9500","PH","6.121126","125.190681","639353820499"
"Jollibee PH","a082dca8-221c-49d6-8e87-cc57a9c757eb","JOLLIBEE Robinsons Gen Trias","LEVEL 1 ROBINSONS GEN TRIAS EPZA DIVERSION ROAD BACAO TEJERO","General Trias","Cavite","4107","PH","14.396405","120.865169","639564480575"
"Jollibee PH","4469f72c-c93d-49b9-9b7a-0c93b30c4e19","JOLLIBEE Robinsons Iligan","LEVEL 1 ROBINSONS ILIGAN MACAPAGAL AVE TUBOD","Iligan","Northern Mindanao","9200","PH","8.21899777","124.23983574","639068433433"
"Jollibee PH","46f6b521-0e90-4bb1-a96a-8bb21b6674de","JOLLIBEE Robinsons Iloilo","LEVEL 1 ROBINSONS PLACE ILOILO LEDESMA STREET CORNER MABINI STREET ROXAS VILLAGE","Iloilo City","Bicol","5000","PH","10.694455","122.565498","639704898125"
"Jollibee PH","64f18a8a-6ef5-4704-9c35-5d2909af871c","JOLLIBEE Robinsons Jaro","LEVEL 1 ROBINSONS JARO ILOILO E. LOPEZ STREET SAN VICENTE","Iloilo City","Bicol","5000","PH","10.7214","122.55886","639454077709"
"Jollibee PH","a8c7fdcb-6a1e-4169-b050-37a5d3b137f1","JOLLIBEE ROBINSONS LAS PINAS","LEVEL 1 ROBINSONS PLACE LAS PINAS ALABANG ZAPOTE ROAD TALON UNO","Las Pinas","Calabarzon","1740","PH","14.442775","120.998614","639936436429"
"Jollibee PH","5c036fed-dca9-4297-aca3-e98b35aa0d6b","JOLLIBEE Robinsons La Union","LEVEL 1 ROBINSONS PLACE LA UNION MACARTHUR HIGHWAY SEVILLA","San Fernando","La Union","2500","PH","16.600306","120.318618","639763129050"
"Jollibee PH","0c7a8993-12a2-45b5-b220-580352feb82c","JOLLIBEE Robinsons Magnolia","LOWER GROUND ROBINSONS MAGNOLIA AURORA BOULEVARD CORNER HEMADY STREET KAUNLARAN","Quezon City","Metro Manila","1112","PH","14.614875","121.03804","639496939327"
"Jollibee PH","db0f974c-c3ca-42f5-a70d-637ea7118786","JOLLIBEE ROBINSONS METRO EAST","UPPER GROUND ROBINSONS PLACE METRO EAST MARCOS HIGHWAY DELA PAZ","Pasig","Metro Manila","1801","PH","14.61984","121.10012","639930096903"
"Jollibee PH","fac58756-1f58-494a-ab6b-0bf4ddf8f499","JOLLIBEE Robinsons Ormoc","LEVEL 1 ROBINSONS ORMOC PALO CARIAGA ORMOC CITY ROAD BILIBOY","Ormoc","Leyte","6541","PH","11.025289692","124.604623052","639062169472"
"Jollibee PH","d494b1af-a575-42e8-8a6a-115a005f487c","JOLLIBEE Robinsons Palawan","LEVEL 1 ROBINSONS PLACE PALAWAN PUERTO PRINCESA NORTH ROAD SAN MANUEL","Puerto Princesa","Central Luzon","5300","PH","9.766897","118.748065","639989967554"
"Jollibee PH","54d7c525-594c-423b-894c-124081bac059","JOLLIBEE Robinsons Pavia","LEVEL 1 ROBINSONS PAVIA F. LOPEZ AVENUE UNGKA","Pavia","Iloilo","5001","PH","10.754108","122.539534","639552653934"
"Jollibee PH","88386fe6-46d8-46b3-82dc-42d9245f8bae","JOLLIBEE ROBINSONS PLACE ANTIPOLO","LEVEL 1 ROBINSONS PLACE ANTIPOLO SUMULONG HIGHWAY CORNER CIRCUMFERENCIAL AVENUE DELA PAZ (POB.)","Antipolo","Rizal","1870","PH","14.595054","121.17307","639603125458"
"Jollibee PH","636e2c89-9ca0-4a54-ae53-fe60444881f9","JOLLIBEE Robinsons Place Imus","LEVEL 1 ROBINSONS PLACE IMUS E. AGUINALDO HIGHWAY TANZANG LUMA V","Imus","Cavite","4103","PH","14.41313","120.941044","639857780153"
"Jollibee PH","6a7532f8-da17-4e20-8a5a-654c08d319bf","JOLLIBEE Robinsons Place Naga","LEVEL 1 ROBINSONS NAGA ROXAS AVE. CORNER ALMEDA HWAY TRIANGULO","Naga","Northern Mindanao","4400","PH","13.614789","123.192975","639306895389"
"Jollibee PH","a767abf1-a558-49e6-9942-1d694a18f376","JOLLIBEE Robinsons Place Tagum","LEVEL 1 ROBINSONS PLACE TAGUM DAVAO AGUSAN NATIONAL HIGHWAY APOKON","Tagum","Davao del Norte","8100","PH","7.42989","125.796407","639171137764"
"Jollibee PH","6c995be9-6219-4fa4-80b3-798226abd565","JOLLIBEE Robinsons Roxas","LEVEL 1 ROBINSONS PLACE ROXAS IMMACULATE HEART OF MARY AVENUE LAWA-AN","Roxas","Capiz","5800","PH","11.569032","122.751886","639494367710"
"Jollibee PH","16f81f37-da89-4cdd-86dc-98b63185de94","JOLLIBEE Robinsons Santiago","LEVEL 1 ROBINSONS PLACE SANTIAGO MAHARLIKA HIGHWAY MABINI","Santiago","Isabela","3311","PH","16.695976","121.561128","639498652450"
"Jollibee PH","eb4fb84d-1b65-4165-9c46-b09de8287e75","JOLLIBEE Robinsons Starmills","LEVEL 1 ROBINSONS STARMILLS OLONGAPO-GAPAN ROAD SAN JOSE","San Fernando","Pampanga","2000","PH","15.049748","120.697732","639285680691"
"Jollibee PH","18a2fe96-f6e3-4d41-91df-325c36672f03","JOLLIBEE Robinsons Tacloban","LEVEL 1 ROBINSONS PLACE TACLOBAN DIVERSION ROAD BARANGAY 79 (MARASBARAS)","Tacloban","Eastern Visayas","6500","PH","11.207686","125.008307","639989768285"
"Jollibee PH","a69ccc80-dceb-458c-bc23-5659d33fc34c","JOLLIBEE Robinsons Valencia","LEVEL 1 ROBINSONS VALENCIA NATIONAL HIGHWAY POBLACION","Valencia","Bukidnon","8709","PH","7.934337","125.100234","639265171274"
"Jollibee PH","9c21a02c-03d5-46b5-84c1-11e56bc9cb78","JOLLIBEE Rock Plaza","MINDANAO AVENUE TANDANG SORA","Quezon City","Metro Manila","1116","PH","14.675565","121.032462","639614506336"
"Jollibee PH","3b05216a-fc5b-4e5d-a096-f55be9a6c77f","JOLLIBEE ROCKWELL","LOWER GROUND POWER PLANT MALL AMORSOLO DRIVE GUADALUPE VIEJO","Makati","Metro Manila","1210","PH","14.565254","121.036343","639953575067"
"Jollibee PH","7cad08cd-fad2-4205-8e0c-dc4b9330b373","JOLLIBEE ROCKWELL BUSINESS CENTER TOWER 3","ROCKWELL BUSINESS CENTER MERALCO AVENUE UGONG","Pasig","Metro Manila","1604","PH","14.589465","121.068201","639985696870"
"Jollibee PH","9660c60d-4071-4340-8ce8-e73c48fd915f","JOLLIBEE ROLIGON TAMBO","QUIRINO AVENUE TAMBO","Paranaque","Metro Manila","1702","PH","14.523406","120.99712","639611772359"
"Jollibee PH","08a0c487-cfc3-4c3e-9cf2-e3ee6cc89133","JOLLIBEE Roosevelt Avenue","ROOSEVELT AVENUE DAMAYAN","Quezon City","Metro Manila","1104","PH","14.639833","121.016267","639776736747"
"Jollibee PH","85add047-875c-4fd9-91c1-a4006d49ed69","JOLLIBEE Rosario","MANILA NORTH ROAD CAMP ONE","Rosario","La Union","2506","PH","16.225389","120.500245","639610530585"
"Jollibee PH","70573a06-d5df-473f-90fa-94f4e4c901c9","JOLLIBEE Rosario Batangas","GUALBERTO STREET CORNER CARANDANG STREET BARANGAY D (POB.)","Rosario","Batangas","4225","PH","13.844894","121.202389","639982844118"
"Jollibee PH","d59e8989-9622-4ca8-95d6-88df367672cb","JOLLIBEE ROXAS BLVD MMPR","ROXAS BOULEVARD TAMBO","Paranaque","Metro Manila","1702","PH","14.517987","120.993728","639688503851"
"Jollibee PH","6b67beae-e756-4f33-9eee-d9e8c220ca5f","JOLLIBEE Roxas Gaisano","LEVEL 1 GAISANO GRAND ROXAS ARNALDO BOULEVARD INZO ARNALDO VILLAGE (CADIMAHAN)","Roxas","Capiz","5800","PH","11.589788","122.751709","639514150096"
"Jollibee PH","4e3f4459-2533-48d6-a927-a7d9760ee8b6","JOLLIBEE ROXAS STRIP","ROXAS BOULEVARD CORNER LIBERTAD STREET BARANGAY 76","Pasay","Metro Manila","1300","PH","14.545351","120.991687","639989687536"
"Jollibee PH","c34d7586-9da6-4abf-a2f6-b450534c6bb6","JOLLIBEE RUFINO","LEVEL 1 RUFINO PACIFIC TOWER AYALA AVENUE CORNER V.A. RUFINO STREET SAN LORENZO","Makati","Metro Manila","1200","PH","14.557961","121.018356","639274832113"
"Jollibee PH","149722c4-7ef4-497a-a340-1f290893ac31","JOLLIBEE Sahud Ulan DT","A SORIANO HIGHWAY SAHUD ULAN","Tanza","Cavite","4108","PH","14.371469","120.824362","639989607131"
"Jollibee PH","5dad9117-8dc9-40e8-94ca-3396c74d3b51","JOLLIBEE Salawag","MOLINO  PALIPARAN ROAD SALAWAG","Dasmarinas","Cavite","4114","PH","14.3526","120.98097","639668275831"
"Jollibee PH","c0ea483b-c8db-44f6-9201-1309885b1963","JOLLIBEE San Andres","LEVEL 1 MEDINA BUILDING SAN ANDRES STREET CORNER A. LINAO STREET BARANGAY 702","Manila","Metro Manila","1004","PH","14.571907923","120.995925354","639171199305"
"Jollibee PH","7ad94c0e-1a7b-4c2c-bcc0-bfe2bf13138f","JOLLIBEE San Andres Orosa","SAN ANDRES STREET CORNER OROSA STREET BARANGAY 702","Manila","Metro Manila","1004","PH","14.5698","120.988304","639128512637"
"Jollibee PH","b8dcd73a-9fbb-4405-ae18-57b3721d2685","JOLLIBEE San Carlos Town Center","LEVEL 1 SAN CARLOS TOWN CENTER RIZAL AVENUE CORNER ZAMORA STREET RIZAL (POB.)","San Carlos","Pangasinan","2420","PH","15.933455","120.347296","639464626826"
"Jollibee PH","6ac37fe7-ef67-477a-90e7-446e7c7b696f","JOLLIBEE San Fernando 3 - Sevilla","MACARTHUR HIGHWAY SEVILLA","San Fernando","La Union","2500","PH","16.602109","120.318362","639988403797"
"Jollibee PH","16d927c5-771c-4e8d-980a-b0403c56f967","JOLLIBEE San Fernando Capitol","CAPITOL BLVD SANTO NINO","San Fernando","Pampanga","2000","PH","15.025285","120.685929","639082019910"
"Jollibee PH","2a2386c1-44c8-4b02-ab14-fe3a8cf56be9","JOLLIBEE San Fernando Pampanga","V. TIOMICO STREET SANTO ROSARIO (POB.)","San Fernando","Pampanga","2000","PH","15.028758","120.692336","639272502798"
"Jollibee PH","7bbdb43a-b49a-49a6-86a7-d7d9ba70e89b","JOLLIBEE San Francisco Highway","NATIONAL HIGHWAY BARANGAY 3 (POB.)","San Francisco","Agusan del Sur","8501","PH","8.505485","125.976566","639308414156"
"Jollibee PH","2ffb3d86-16c2-4209-81d4-f45a2a8764d8","JOLLIBEE Sangandaan","BSB COMMERCIAL BUILDING GEN. SAN MIGUEL STREET BARANGAY 5","Caloocan","Metro Manila","1408","PH","14.657734","120.971794","639167975374"
"Jollibee PH","abde8b12-d594-4a44-b0cf-b982799223bc","JOLLIBEE SAN ILDEFONSO HIGHWAY","MAHARLIKA HIGHWAY POBLACION","San Ildefonso","Bulacan","3010","PH","15.078547","120.940772","639989533257"
"Jollibee PH","b693cb72-eea3-4449-9431-98141262aefc","JOLLIBEE San Jose Antique","CARRETAS STREET BARANGAY 5 (POB.)","San Jose de Buenavista","Antique","5700","PH","10.744523","121.941736","639189038062"
"Jollibee PH","44cfd25e-cfbd-4909-a07f-5a153833c9dc","JOLLIBEE SAN JOSE HIGHWAY","MAHARLIKA HIGHWAY MALASIN","San Jose","Nueva Ecija","3121","PH","15.80375385","120.99884259","639693944697"
"Jollibee PH","eb835115-82d9-4b66-94ec-fe0a4f3c64d6","JOLLIBEE San Jose Mindoro","RIZAL STREET BARANGAY 4 (POB.)","San Jose","Occidental Mindoro","5511","PH","12.353039","121.06633","639289706462"
"Jollibee PH","3ff840d5-e749-4177-89bb-a23f1a9e2ea0","JOLLIBEE San Jose, Nueva Ecija","RAFAEL RUEDA BUILDING MAHARLIKA HIGHWAY CORNER BONIFACIO STREET CALAOCAN","San Jose","Nueva Ecija","3121","PH","15.792045","120.990084","639217799044"
"Jollibee PH","d8f0155b-0056-42fc-be81-880a5849dfeb","JOLLIBEE San Juan Batangas","GENERAL LUNA STREET POBLACION","San Juan","Batangas","4226","PH","13.825325596","121.392635337","639151231145"
"Jollibee PH","3e572816-0c52-46eb-94d3-468938229f85","JOLLIBEE San Juan La Union","PETRON SAN FERNANDO BYPASS RD NORTHBOUNDPANICSICAN","Urbiztondo","La Union","2437","PH","16.665630859","120.334504667","639626311501"
"Jollibee PH","275500fb-3b11-4b63-99a2-b637e787da4f","JOLLIBEE San Leonardo","MAHARLIKA HIGHWAY TAMBO ADORABLE","San Leonardo","Nueva Ecija","3102","PH","15.365163","120.939856","639989860672"
"Jollibee PH","219f4b76-a43a-45d5-8a95-072455db10f5","JOLLIBEE San Marcelino","OLONGAPO BUGALLON ROAD LA PAZ (POB.)","San Marcelino","Zambales","2207","PH","14.971345","120.156193","639619313599"
"Jollibee PH","4fd6382f-14e4-43f8-97ab-9ff6c42d4341","JOLLIBEE SAN MATEO RELOC","GEN. LUNA STREET SANTA ANA","San Mateo","Rizal","1631","PH","14.694111594","121.117406725","639107522194"
"Jollibee PH","16587c6f-1b01-41e1-99dd-4ae87cfe135a","JOLLIBEE SAN MIGUEL","MAHARLIKA HIGHWAY CAMIAS","San Miguel","Bulacan","3011","PH","15.156427","120.974824","639188076673"
"Jollibee PH","f31d5eb8-c0b1-4802-8fe1-e35d1aae8b55","JOLLIBEE San Nicolas Tarlac","MACARTHUR HIGHWAY CORNER N. AQUINO BOULEVARD SAN NICOLAS","Tarlac City","Tarlac","2300","PH","15.497977867","120.596395506","639929541918"
"Jollibee PH","2aec547c-a660-4538-a23e-1364af76b231","JOLLIBEE San Pablo Maharlika","MAHARLIKA HIGHWAY SAN ROQUE","San Pablo","Laguna","4000","PH","14.07091","121.308096","639985103150"
"Jollibee PH","25109e8e-2a40-417b-b3a1-7b1b2c82e5ce","JOLLIBEE San Pablo Plaza","RIZAL AVENUE CORNER PASEO DE ESCUDERO STREET BARANGAY IV-C (POB.)","San Pablo","Laguna","4000","PH","14.070608","121.325062","639688622670"
"Jollibee PH","5199361e-b946-4175-aefb-22064e146738","JOLLIBEE San Pablo Shopping Mall","LEVEL 2 SAN PABLO SHOPPING MALL A. REGIDOR STREET BARANGAY VI-B (POB.)","San Pablo","Laguna","4000","PH","14.068367","121.324065","639209610944"
"Jollibee PH","83d2ad0e-007c-4cd8-8b87-4763aa10a353","JOLLIBEE San Pablo Ultimart","LEVEL 1 ULTIMART SHOPPING PLAZA M. PAULINO STREET BARANGAY III-A (POB.)","San Pablo","Laguna","4000","PH","14.067004","121.325986","639568854084"
"Jollibee PH","b6fa8fd7-7acd-4420-9841-399ed8203b40","JOLLIBEE San Pedro Bayan","MABINI STREET POBLACION","San Pedro","Laguna","4023","PH","14.363518","121.056869","639167746617"
"Jollibee PH","73f2b749-4cbc-49e2-8568-43eba9be3629","JOLLIBEE San Pedro Highway","SAN PEDRO NATIONAL HIWAY LANDAYAN","San Pedro","Laguna","4023","PH","14.358212","121.05957","639396586286"
"Jollibee PH","5c855023-2b69-401f-a0cf-0360638b59dd","JOLLIBEE San Pedro Town Center","NATIONAL HIGHWAY SAN ANTONIO","San Pedro","Laguna","4023","PH","14.368017","121.050603","639541846812"
"Jollibee PH","a970d79c-8571-424c-b547-a811d2f0e29f","JOLLIBEE Santiago Highway","MAHARLIKA HIGHWAY CORNER C.M. RECTO STREET BALUARTE","Santiago","Isabela","3311","PH","16.688364","121.541244","639989536594"
"Jollibee PH","aa783a5d-71ee-4362-8f9d-976800f71a28","JOLLIBEE SAPANG PALAY","LEVEL 1 5 STAR COMPLEX DR. E.V. ROQUERO SR. AVENUE SAN RAFAEL","San Jose del Monte","Bulacan","3024","PH","14.857353","121.055598","639260279830"
"Jollibee PH","c763f38b-93bc-4c3f-9e0d-c8fac66d32fb","JOLLIBEE Sariaya","NATIONAL HIGHWAY BALUBAL","Sariaya","Quezon","4322","PH","13.964275","121.528906","639939840030"
"Jollibee PH","7089d255-0d67-4e12-9c1e-e31aaca005a0","JOLLIBEE SAULOG TAFT AVENUE","UPPER GROUND  TAFT AVE EXT BARANGAY 145","Pasay","Metro Manila","1303","PH","14.53644","121.000178","639628810679"
"Jollibee PH","4b1b7e4b-c8b2-491b-b4ef-1c492ab1c57d","JOLLIBEE Savemore Nagtahan","LEVEL 1 SAVEMORE NAGTAHAN NAGTAHAN STREET CORNER R. MAGSAYSAY STREET SAMPALOC, BARANGAY 634","Manila","Metro Manila","1213","PH","14.60072713","120.999987688","639617177419"
"Jollibee PH","e2d74afd-a0a3-49ce-966a-2fbc0a5d51ad","JOLLIBEE Scout Tobias","TIMOG AVENUE CORNER SCT. TOBIAS STREET SOUTH TRIANGLE","Quezon City","Metro Manila","1103","PH","14.636207","121.031421","639676390111"
"Jollibee PH","3559219e-a4be-4604-899e-0810e0b79772","JOLLIBEE Session Mabini","LEVEL 1  SESSION ROAD CORNER MABINI STREET KABAYANIHAN","Baguio","Isabela","2600","PH","16.41306","120.596424","639189348338"
"Jollibee PH","9b98e04f-bc50-4139-9f07-42e9697cfb12","JOLLIBEE Shangrila Plaza","LOWER GROUND SHANGRI LA PLAZA MALL EDSA CORNER SHAW BOULEVARD WACK-WACK GREENHILLS","Mandaluyong","Metro Manila","1555","PH","14.581125","121.055485","639777000000"
"Jollibee PH","ba916f77-2f84-4902-a4df-76f76db74865","JOLLIBEE SHAW ESCRIVA","SHAW BOULEVARD CORNER ESCRIVA DRIVE ORTIGAS CENTER, SAN ANTONIO","Pasig","Metro Manila","1605","PH","14.577161","121.058703","639930108133"
"Jollibee PH","2b835d6d-1fde-4620-b311-875546595913","JOLLIBEE SHELL BUENDIA","SHELL BUENDIA AVE  SOUTHBOUND CORN ER EDSABEL-AIR","Makati","Metro Manila","1200","PH","14.555604","121.035143","639622804650"
